0.608850479,
0.578174591,
0.522720337,
0.549873352,
1.376729965,
0.889564276,
0.647688866,
0.542001724,
0.963501215,
0.572143316,
0.611278772,
0.930793285,
0.656018257,
0.561990499,
0.588060617,
0.557017803,
0.896862507,
0.574295759,
0.549254894,
0.909395695,
0.576501846,
0.60246563,
0.683557034,
0.562737465,
0.563204765,
0.544751644,
0.5509305,
0.874599695,
0.940363407,
0.555100918,
0.625649929,
0.548474073,
0.569257021,
0.976152182,
0.570817232,
0.889456749,
0.554692745,
0.557500362,
0.579578876,
0.935670137,
0.663776875,
0.64775157,
1.358265162,
0.571530819,
0.903098583,
0.879822254,
0.583020687,
0.574259996,
0.562068462,
0.5721457,
0.659872293,
0.812280178,
0.569347382,
0.557236195,
0.546638012,
0.601803541,
0.561641216,
0.861155987,
0.614251852,
0.560046673,
0.940947771,
0.600432158,
0.584092379,
0.58545208,
0.576160908,
0.571101665,
0.892113924,
0.652530909,
0.600178242,
0.571787834,
0.570934534,
0.571083784,
0.554439783,
0.864948034,
0.541408539,
0.563829184,
0.892054796,
0.567574501,
0.584082603,
0.560313702,
0.641710997,
0.553146124,
0.58027029,
0.578620434,
0.895607233,
0.86776495,
0.969141722,
0.944226503,
0.549122334,
0.586009026,
0.5236063,
0.559033632,
0.567317486,
0.683065653,
0.908893108,
0.557852983,
1.005988121,
0.576773882,
1.27211833,
0.581163645,
,
,0.682545919
