0.953418732,
1.02950716,
0.969141722,
1.015811205,
0.922309637,
0.843100309,
0.843936682,
0.937528849,
0.889862061,
0.844152689,
0.828558922,
0.999302864,
0.907265425,
0.905639648,
0.937667131,
0.937531948,
0.954220057,
0.889024973,
0.907561779,
0.858655691,
0.842917442,
0.851513863,
0.867622375,
0.844033957,
0.889810562,
0.937791586,
0.890650511,
0.843873978,
0.875087738,
0.813202143,
0.844114304,
0.967278957,
0.953116655,
0.969154119,
0.890991926,
0.811743736,
0.859636307,
0.938545704,
0.890015364,
0.95237875,
0.906244278,
0.937844992,
1.050198793,
0.889365911,
0.842272043,
0.907823086,
0.875731707,
0.974446774,
0.857985258,
0.96331501,
0.992652178,
0.803681612,
0.898189545,
0.827754498,
0.975959063,
0.807447672,
0.807708502,
0.837145329,
0.922622442,
0.838951588,
1.014595032,
0.957393408,
0.927682161,
0.878028631,
0.883945465,
0.869163513,
0.97919035,
0.923289537,
0.951868773,
0.947540522,
0.924962759,
0.856188059,
0.93451786,
0.954087973,
0.908174038,
0.916208982,
0.966435194,
0.894440174,
0.838505268,
0.871921301,
0.888418674,
0.911056519,
1.05193305,
0.955804586,
0.904356718,
0.894607067,
0.89776969,
0.908009768,
0.860249281,
0.935530424,
0.931494713,
0.859728813,
0.844738245,
0.960348845,
0.868286848,
0.855154753,
0.830113649,
0.961925983,
0.974761009,
0.929171562,
,
,0.906466169
