3.837538004,26809,
13.85295534,107238,
77.71600819,930692,
2.880449772,11372,
4.434307098,31789,
3.95582819,3716,
2.777806997,12358,
8.995567799,68537,
6.001880884,37565,
2.927623272,9921,
,,
,,12.73799655
